Tue Oct 20 11:10:34 2020 [9720][1][FATAL] SugarBean::populateDefaultValues $field_defs should be an array
Tue Oct 27 11:33:15 2020 [4084][1][FATAL] Exception in Controller: There is no action by that name: sector
Tue Oct 27 11:33:15 2020 [4084][1][FATAL] backtrace:
#0 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(555): sugar_die('There is no act...')
#1 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(1094): SugarController->no_action()
#2 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(468): SugarController->handleActionMaps()
#3 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(373): SugarController->process()
#4 /home/ubuntu/environment/CRM/include/MVC/SugarApplication.php(113): SugarController->execute()
#5 /home/ubuntu/environment/CRM/index.php(52): SugarApplication->execute()
#6 {main}
Tue Oct 27 11:33:21 2020 [6879][1][FATAL] Exception handling in /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php:400
Tue Oct 27 11:33:21 2020 [6879][1][FATAL] Exception in Controller: There is no action by that name: sector
Tue Oct 27 11:33:21 2020 [6879][1][FATAL] backtrace:
#0 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(555): sugar_die('There is no act...')
#1 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(1094): SugarController->no_action()
#2 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(468): SugarController->handleActionMaps()
#3 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(373): SugarController->process()
#4 /home/ubuntu/environment/CRM/include/MVC/SugarApplication.php(113): SugarController->execute()
#5 /home/ubuntu/environment/CRM/index.php(52): SugarApplication->execute()
#6 {main}
Tue Oct 27 11:47:26 2020 [6817][1][FATAL] Exception handling in /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php:400
Tue Oct 27 11:47:26 2020 [6817][1][FATAL] Exception in Controller: There is no action by that name: sector
Tue Oct 27 11:47:26 2020 [6817][1][FATAL] backtrace:
#0 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(555): sugar_die('There is no act...')
#1 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(1094): SugarController->no_action()
#2 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(468): SugarController->handleActionMaps()
#3 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(373): SugarController->process()
#4 /home/ubuntu/environment/CRM/include/MVC/SugarApplication.php(113): SugarController->execute()
#5 /home/ubuntu/environment/CRM/index.php(52): SugarApplication->execute()
#6 {main}
Tue Oct 27 11:47:32 2020 [12170][1][FATAL] Exception handling in /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php:400
Tue Oct 27 11:47:32 2020 [12170][1][FATAL] Exception in Controller: There is no action by that name: sector
Tue Oct 27 11:47:32 2020 [12170][1][FATAL] backtrace:
#0 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(555): sugar_die('There is no act...')
#1 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(1094): SugarController->no_action()
#2 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(468): SugarController->handleActionMaps()
#3 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(373): SugarController->process()
#4 /home/ubuntu/environment/CRM/include/MVC/SugarApplication.php(113): SugarController->execute()
#5 /home/ubuntu/environment/CRM/index.php(52): SugarApplication->execute()
#6 {main}
Tue Oct 27 11:48:10 2020 [13640][1][FATAL] Exception handling in /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php:400
Tue Oct 27 11:48:10 2020 [13640][1][FATAL] Exception in Controller: There is no action by that name: sector
Tue Oct 27 11:48:10 2020 [13640][1][FATAL] backtrace:
#0 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(555): sugar_die('There is no act...')
#1 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(1094): SugarController->no_action()
#2 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(468): SugarController->handleActionMaps()
#3 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(373): SugarController->process()
#4 /home/ubuntu/environment/CRM/include/MVC/SugarApplication.php(113): SugarController->execute()
#5 /home/ubuntu/environment/CRM/index.php(52): SugarApplication->execute()
#6 {main}
Tue Oct 27 11:48:31 2020 [12022][1][FATAL] Exception handling in /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php:400
Tue Oct 27 11:48:31 2020 [12022][1][FATAL] Exception in Controller: There is no action by that name: sector
Tue Oct 27 11:48:31 2020 [12022][1][FATAL] backtrace:
#0 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(555): sugar_die('There is no act...')
#1 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(1094): SugarController->no_action()
#2 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(468): SugarController->handleActionMaps()
#3 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(373): SugarController->process()
#4 /home/ubuntu/environment/CRM/include/MVC/SugarApplication.php(113): SugarController->execute()
#5 /home/ubuntu/environment/CRM/index.php(52): SugarApplication->execute()
#6 {main}
Tue Oct 27 11:50:18 2020 [12022][1][FATAL] Exception handling in /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php:400
Tue Oct 27 11:50:18 2020 [12022][1][FATAL] Exception in Controller: There is no action by that name: sector
Tue Oct 27 11:50:18 2020 [12022][1][FATAL] backtrace:
#0 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(555): sugar_die('There is no act...')
#1 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(1094): SugarController->no_action()
#2 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(468): SugarController->handleActionMaps()
#3 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(373): SugarController->process()
#4 /home/ubuntu/environment/CRM/include/MVC/SugarApplication.php(113): SugarController->execute()
#5 /home/ubuntu/environment/CRM/index.php(52): SugarApplication->execute()
#6 {main}
Tue Oct 27 11:51:06 2020 [7755][1][FATAL] Exception handling in /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php:400
Tue Oct 27 11:51:06 2020 [7755][1][FATAL] Exception in Controller: There is no action by that name: sector
Tue Oct 27 11:51:06 2020 [7755][1][FATAL] backtrace:
#0 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(555): sugar_die('There is no act...')
#1 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(1094): SugarController->no_action()
#2 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(468): SugarController->handleActionMaps()
#3 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(373): SugarController->process()
#4 /home/ubuntu/environment/CRM/include/MVC/SugarApplication.php(113): SugarController->execute()
#5 /home/ubuntu/environment/CRM/index.php(52): SugarApplication->execute()
#6 {main}
Tue Oct 27 11:54:09 2020 [7761][1][FATAL] Exception handling in /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php:400
Tue Oct 27 11:54:09 2020 [7761][1][FATAL] Exception in Controller: There is no action by that name: sector
Tue Oct 27 11:54:09 2020 [7761][1][FATAL] backtrace:
#0 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(555): sugar_die('There is no act...')
#1 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(1094): SugarController->no_action()
#2 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(468): SugarController->handleActionMaps()
#3 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(373): SugarController->process()
#4 /home/ubuntu/environment/CRM/include/MVC/SugarApplication.php(113): SugarController->execute()
#5 /home/ubuntu/environment/CRM/index.php(52): SugarApplication->execute()
#6 {main}
Tue Oct 27 11:54:38 2020 [6879][1][FATAL] Exception handling in /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php:400
Tue Oct 27 11:54:38 2020 [6879][1][FATAL] Exception in Controller: There is no action by that name: sector
Tue Oct 27 11:54:38 2020 [6879][1][FATAL] backtrace:
#0 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(555): sugar_die('There is no act...')
#1 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(1094): SugarController->no_action()
#2 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(468): SugarController->handleActionMaps()
#3 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(373): SugarController->process()
#4 /home/ubuntu/environment/CRM/include/MVC/SugarApplication.php(113): SugarController->execute()
#5 /home/ubuntu/environment/CRM/index.php(52): SugarApplication->execute()
#6 {main}
Tue Oct 27 11:57:06 2020 [7755][1][FATAL] Exception handling in /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php:400
Tue Oct 27 11:57:06 2020 [7755][1][FATAL] Exception in Controller: There is no action by that name: sector
Tue Oct 27 11:57:06 2020 [7755][1][FATAL] backtrace:
#0 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(555): sugar_die('There is no act...')
#1 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(1094): SugarController->no_action()
#2 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(468): SugarController->handleActionMaps()
#3 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(373): SugarController->process()
#4 /home/ubuntu/environment/CRM/include/MVC/SugarApplication.php(113): SugarController->execute()
#5 /home/ubuntu/environment/CRM/index.php(52): SugarApplication->execute()
#6 {main}
Tue Oct 27 11:57:44 2020 [14553][1][FATAL] Exception handling in /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php:400
Tue Oct 27 11:57:44 2020 [14553][1][FATAL] Exception in Controller: There is no action by that name: sector
Tue Oct 27 11:57:44 2020 [14553][1][FATAL] backtrace:
#0 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(555): sugar_die('There is no act...')
#1 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(1094): SugarController->no_action()
#2 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(468): SugarController->handleActionMaps()
#3 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(373): SugarController->process()
#4 /home/ubuntu/environment/CRM/include/MVC/SugarApplication.php(113): SugarController->execute()
#5 /home/ubuntu/environment/CRM/index.php(52): SugarApplication->execute()
#6 {main}
Tue Oct 27 11:57:51 2020 [12556][1][FATAL] Exception handling in /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php:400
Tue Oct 27 11:57:51 2020 [12556][1][FATAL] Exception in Controller: There is no action by that name: sector
Tue Oct 27 11:57:51 2020 [12556][1][FATAL] backtrace:
#0 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(555): sugar_die('There is no act...')
#1 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(1094): SugarController->no_action()
#2 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(468): SugarController->handleActionMaps()
#3 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(373): SugarController->process()
#4 /home/ubuntu/environment/CRM/include/MVC/SugarApplication.php(113): SugarController->execute()
#5 /home/ubuntu/environment/CRM/index.php(52): SugarApplication->execute()
#6 {main}
Tue Oct 27 11:58:18 2020 [14620][1][FATAL] Exception handling in /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php:400
Tue Oct 27 11:58:18 2020 [14620][1][FATAL] Exception in Controller: There is no action by that name: sector
Tue Oct 27 11:58:18 2020 [14620][1][FATAL] backtrace:
#0 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(555): sugar_die('There is no act...')
#1 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(1094): SugarController->no_action()
#2 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(468): SugarController->handleActionMaps()
#3 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(373): SugarController->process()
#4 /home/ubuntu/environment/CRM/include/MVC/SugarApplication.php(113): SugarController->execute()
#5 /home/ubuntu/environment/CRM/index.php(52): SugarApplication->execute()
#6 {main}
Tue Oct 27 11:58:20 2020 [14620][1][FATAL] Exception handling in /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php:400
Tue Oct 27 11:58:20 2020 [14620][1][FATAL] Exception in Controller: There is no action by that name: sector
Tue Oct 27 11:58:20 2020 [14620][1][FATAL] backtrace:
#0 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(555): sugar_die('There is no act...')
#1 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(1094): SugarController->no_action()
#2 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(468): SugarController->handleActionMaps()
#3 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(373): SugarController->process()
#4 /home/ubuntu/environment/CRM/include/MVC/SugarApplication.php(113): SugarController->execute()
#5 /home/ubuntu/environment/CRM/index.php(52): SugarApplication->execute()
#6 {main}
Tue Oct 27 11:58:25 2020 [14619][1][FATAL] Exception handling in /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php:400
Tue Oct 27 11:58:25 2020 [14619][1][FATAL] Exception in Controller: There is no action by that name: sector
Tue Oct 27 11:58:25 2020 [14619][1][FATAL] backtrace:
#0 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(555): sugar_die('There is no act...')
#1 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(1094): SugarController->no_action()
#2 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(468): SugarController->handleActionMaps()
#3 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(373): SugarController->process()
#4 /home/ubuntu/environment/CRM/include/MVC/SugarApplication.php(113): SugarController->execute()
#5 /home/ubuntu/environment/CRM/index.php(52): SugarApplication->execute()
#6 {main}
Tue Oct 27 11:59:17 2020 [14620][c3b45e23-3a47-a517-1c9f-5f97e031653d][FATAL] Email address save error
Tue Oct 27 11:59:17 2020 [14620][c3b45e23-3a47-a517-1c9f-5f97e031653d][FATAL] SugarBean::populateDefaultValues $field_defs should be an array
Tue Oct 27 11:59:25 2020 [14683][c3b45e23-3a47-a517-1c9f-5f97e031653d][FATAL] Exception handling in /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php:400
Tue Oct 27 11:59:25 2020 [14683][c3b45e23-3a47-a517-1c9f-5f97e031653d][FATAL] Exception in Controller: There is no action by that name: sector
Tue Oct 27 11:59:25 2020 [14683][c3b45e23-3a47-a517-1c9f-5f97e031653d][FATAL] backtrace:
#0 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(555): sugar_die('There is no act...')
#1 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(1094): SugarController->no_action()
#2 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(468): SugarController->handleActionMaps()
#3 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(373): SugarController->process()
#4 /home/ubuntu/environment/CRM/include/MVC/SugarApplication.php(113): SugarController->execute()
#5 /home/ubuntu/environment/CRM/index.php(52): SugarApplication->execute()
#6 {main}
Tue Oct 27 11:59:25 2020 [14552][c3b45e23-3a47-a517-1c9f-5f97e031653d][FATAL] Exception handling in /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php:400
Tue Oct 27 11:59:25 2020 [14552][c3b45e23-3a47-a517-1c9f-5f97e031653d][FATAL] Exception in Controller: There is no action by that name: lohith
Tue Oct 27 11:59:25 2020 [14552][c3b45e23-3a47-a517-1c9f-5f97e031653d][FATAL] backtrace:
#0 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(555): sugar_die('There is no act...')
#1 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(1094): SugarController->no_action()
#2 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(468): SugarController->handleActionMaps()
#3 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(373): SugarController->process()
#4 /home/ubuntu/environment/CRM/include/MVC/SugarApplication.php(113): SugarController->execute()
#5 /home/ubuntu/environment/CRM/index.php(52): SugarApplication->execute()
#6 {main}
Tue Oct 27 11:59:26 2020 [15322][1][FATAL] Exception handling in /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php:400
Tue Oct 27 11:59:26 2020 [15322][1][FATAL] Exception in Controller: There is no action by that name: sector
